time,temp
2020-12-11 24:00:00,    6.025829
2020-12-12 24:00:00,    5.900573
2020-12-13 24:00:00,    5.993514
2020-12-14 24:00:00,    6.328251
2020-12-15 24:00:00,    6.305516
2020-12-16 24:00:00,    6.490166
2020-12-17 24:00:00,    6.967133
2020-12-18 24:00:00,    6.686753
2020-12-19 24:00:00,    6.484174
2020-12-20 24:00:00,    6.472360
2020-12-21 24:00:00,    6.306361
2020-12-22 24:00:00,    6.452185
2020-12-23 24:00:00,    6.816319
2020-12-24 24:00:00,    7.074476
2020-12-25 24:00:00,    7.033659
2020-12-26 24:00:00,    6.814357
2020-12-27 24:00:00,    6.258270
2020-12-28 24:00:00,    5.937097
2020-12-29 24:00:00,    5.806749
2020-12-30 24:00:00,    5.733976
2020-12-31 24:00:00,    5.624093
2021-01-01 24:00:00,    5.453952
2021-01-02 24:00:00,    5.377453
2021-01-03 24:00:00,    5.185079
2021-01-04 24:00:00,    4.892268
2021-01-05 24:00:00,    4.603835
2021-01-06 24:00:00,    4.353838
2021-01-07 24:00:00,    4.132091
2021-01-08 24:00:00,    3.913542
2021-01-09 24:00:00,    3.833402
2021-01-10 24:00:00,    4.053691
2021-01-11 24:00:00,    4.240139
2021-01-12 24:00:00,    3.991523
2021-01-13 24:00:00,    3.864871
2021-01-14 24:00:00,    3.805387
2021-01-15 24:00:00,    3.590588
2021-01-16 24:00:00,    3.163539
2021-01-17 24:00:00,    2.465521
2021-01-18 24:00:00,    3.126777
2021-01-19 24:00:00,    3.113459
2021-01-20 24:00:00,    3.195717
2021-01-21 24:00:00,    3.497768
2021-01-22 24:00:00,    3.783089
2021-01-23 24:00:00,    3.820802
2021-01-24 24:00:00,    3.697046
2021-01-25 24:00:00,    3.539644
2021-01-26 24:00:00,    3.417907
2021-01-27 24:00:00,    3.251638
2021-01-28 24:00:00,    3.316254
2021-01-29 24:00:00,    3.643098
2021-01-30 24:00:00,    3.879035
2021-01-31 24:00:00,    3.745053
2021-02-01 24:00:00,    3.606527
2021-02-02 24:00:00,    3.767749
2021-02-03 24:00:00,    4.088636
2021-02-04 24:00:00,    4.631553
2021-02-05 24:00:00,    5.247229
2021-02-06 24:00:00,    5.115011
2021-02-07 24:00:00,    4.895117
2021-02-08 24:00:00,    4.371394
2021-02-09 24:00:00,    3.645981
2021-02-10 24:00:00,    3.118145
2021-02-11 24:00:00,    3.007228
2021-02-12 24:00:00,    3.115864
2021-02-13 24:00:00,    3.203472
2021-02-14 24:00:00,    3.385621
2021-02-15 24:00:00,    3.377707
2021-02-16 24:00:00,    3.570544
2021-02-17 24:00:00,    4.024263
2021-02-18 24:00:00,    4.577239
2021-02-19 24:00:00,    5.694624
2021-02-20 24:00:00,    7.848870
2021-02-21 24:00:00,    9.402932
2021-02-22 24:00:00,   12.288406
2021-02-23 24:00:00,   12.700600
2021-02-24 24:00:00,   14.396840
2021-02-25 24:00:00,   15.983148
2021-02-26 24:00:00,   15.550983
2021-02-27 24:00:00,   13.794482
2021-02-28 24:00:00,   12.877872
2021-03-01 24:00:00,   12.579916
2021-03-02 24:00:00,   13.166827
2021-03-03 24:00:00,   13.808738
2021-03-04 24:00:00,   13.559229
2021-03-05 24:00:00,   12.240496
2021-03-06 24:00:00,   11.686856
2021-03-07 24:00:00,   11.891136
2021-03-08 24:00:00,   11.976972
2021-03-09 24:00:00,   11.417889
2021-03-10 24:00:00,   10.391741
2021-03-11 24:00:00,    8.823800
2021-03-12 24:00:00,    7.746690
2021-03-13 24:00:00,    7.530709
2021-03-14 24:00:00,    7.484996
2021-03-15 24:00:00,    7.596914
2021-03-16 24:00:00,    7.719014
2021-03-17 24:00:00,    7.771019
2021-03-18 24:00:00,    8.140869
2021-03-19 24:00:00,    8.371386
2021-03-20 24:00:00,    8.611823
2021-03-21 24:00:00,    8.485899
2021-03-22 24:00:00,    8.245431
2021-03-23 24:00:00,    8.302292
2021-03-24 24:00:00,    9.946370
2021-03-25 24:00:00,   12.043078
2021-03-26 24:00:00,   12.312357
2021-03-27 24:00:00,   11.033144
2021-03-28 24:00:00,   10.597094
2021-03-29 24:00:00,   12.229649
2021-03-30 24:00:00,   15.047216
2021-03-31 24:00:00,   17.983015
2021-04-01 24:00:00,   18.732669
2021-04-02 24:00:00,   16.709775
2021-04-03 24:00:00,   15.126975
2021-04-04 24:00:00,   15.164557
2021-04-05 24:00:00,   14.034655
2021-04-06 24:00:00,   11.982865
2021-04-07 24:00:00,   10.413460
2021-04-08 24:00:00,    9.861608
2021-04-09 24:00:00,   10.617104
2021-04-10 24:00:00,   11.058897
2021-04-11 24:00:00,   11.013067
2021-04-12 24:00:00,   10.999310
2021-04-13 24:00:00,   11.488942
2021-04-14 24:00:00,   11.948169
2021-04-15 24:00:00,   11.929269
2021-04-16 24:00:00,   11.510214
2021-04-17 24:00:00,   11.319751
2021-04-18 24:00:00,   11.435816
2021-04-19 24:00:00,   11.969787
2021-04-20 24:00:00,   14.026494
2021-04-21 24:00:00,   16.089900
2021-04-22 24:00:00,   15.957113
2021-04-23 24:00:00,   16.309195
2021-04-24 24:00:00,   16.631604
2021-04-25 24:00:00,   15.935682
2021-04-26 24:00:00,   15.862793
2021-04-27 24:00:00,   16.544938
2021-04-28 24:00:00,   17.261247
2021-04-29 24:00:00,   16.955706
2021-04-30 24:00:00,   16.115700
2021-05-01 24:00:00,   15.871193
2021-05-02 24:00:00,   15.663804
2021-05-03 24:00:00,   15.741087
2021-05-04 24:00:00,   14.274982
2021-05-05 24:00:00,   13.032933
2021-05-06 24:00:00,   12.746975
2021-05-07 24:00:00,   13.553556
2021-05-08 24:00:00,   14.656202
2021-05-09 24:00:00,   16.725223
2021-05-10 24:00:00,   17.463904
2021-05-11 24:00:00,   17.052375
2021-05-12 24:00:00,   16.870694
2021-05-13 24:00:00,   17.672611
2021-05-14 24:00:00,   17.648288
2021-05-15 24:00:00,   16.856467
2021-05-16 24:00:00,   16.185137
2021-05-17 24:00:00,   16.028300
2021-05-18 24:00:00,   16.084343
2021-05-19 24:00:00,   16.430998
2021-05-20 24:00:00,   16.570259
2021-05-21 24:00:00,   16.100866
2021-05-22 24:00:00,   15.257875
2021-05-23 24:00:00,   15.331417
2021-05-24 24:00:00,   16.213837
2021-05-25 24:00:00,   15.505260
2021-05-26 24:00:00,   14.887259
2021-05-27 24:00:00,   14.715091
2021-05-28 24:00:00,   15.502644
2021-05-29 24:00:00,   17.866441
2021-05-30 24:00:00,   19.195206
